sheet_key,official_state,entity,geography,short_geography,resource,resource_family,observation_family,year,raw_quantity,raw_unit,standardized_quantity,standardized_unit,sector,growth_family,index_to_1950,conversion_key,conversion_factor,normalized_1950_output,wheat_equivalent_1950_output,discounted_normalized_1950_output,discounted_wheat_equivalent_1950_output,drives_x,review_action,corroboration_count,evidence_scope,target_match_status,slot_support_status,localization_discount,validation_note,source_title,source_url,locator,note
Botswana,Botswana,Botswana,Botswana target,Botswana target,Coal Mine,Coal Mine,historical,1936,0.0,t output,0.0,t output,Mining,Coal Mine,1.2619718309859156,,,0.0,,0.0,,yes,accepted_direct,2,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.,Coal Deposits,https://www.geologicalsociety.org.zw/sites/default/files/news-attachments/Coal%20Deposits%20Lesley%20Jeffrey%20Nov21%20GSZ.pdf,Spotlight on Botswana: 1973 – Morupule (AAC),Zero-output historical anchor for 1936 because the cited Botswana coal mine opens after the historical window.
Botswana,Botswana,Botswana,Botswana target,Botswana target,Livestock Ranch,Livestock Ranch,historical,1944,896902.0,head cattle,896902.0,head livestock,Land Economy,Land Economy,1.1718394723235284,head_livestock_generic,0.02,1051025.1664059171,21020.503328118342,1051025.1664059171,21020.503328118342,yes,accepted_direct,34,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.,Botswana's Livestock Industry and Its Future Policy Implications,https://ageconsearch.umn.edu/record/272626/files/reading086.pdf,"Table 3. Cattle Population 1944-1968: 1944 = 896,902",Historical cattle-population anchor for Botswana's livestock-first row.
Botswana,Botswana,Botswana,Botswana target,Botswana target,Livestock Ranch,Livestock Ranch,historical,1950,1049966.0,head cattle,1049966.0,head livestock,Land Economy,Land Economy,1.0,head_livestock_generic,0.02,1049966.0,20999.32,1049966.0,20999.32,yes,accepted_direct,34,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.,Botswana's Livestock Industry and Its Future Policy Implications,https://ageconsearch.umn.edu/record/272626/files/reading086.pdf,"Table 3. Cattle Population 1944-1968: 1950 = 1,049,966",Historical cattle-population anchor for Botswana's livestock-first row.
Botswana,Botswana,Botswana,Botswana target,Botswana target,Cotton Plantation,Cotton Plantation,historical,1930,0.0,t output,0.0,t output,Land Economy,Land Economy,1.6965255675438085,cashcrop_t,1.0,0.0,0.0,0.0,0.0,yes,accepted_direct,1,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.,Annual Report of the Colonies. Bechuanaland 1930,https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/466540/466540_1930/466540_1930_opt.pdf,"Cotton.—No cotton has been grown during the year, local farmers of the Francistown District having abandoned it as an unpaying proposition.",Commercial cotton was absent in Bechuanaland in 1930.
Botswana,Botswana,Botswana,Botswana target,Botswana target,Tobacco Plantation,Tobacco Plantation,historical,1930,0.0,t output,0.0,t output,Land Economy,Land Economy,1.6965255675438085,cashcrop_t,1.0,0.0,0.0,0.0,0.0,yes,accepted_direct,1,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.,Annual Report of the Colonies. Bechuanaland 1930,https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/466540/466540_1930/466540_1930_opt.pdf,"Tobacco.—No tobacco on a large scale has been produced. Small quantities for local consumption only were grown in the Ghanzi, Francistown, Serowe, and Lobatsi Districts.",Commercial tobacco output is treated as zero for the Botswana row in 1930.
Botswana,Botswana,Botswana,Botswana target,Botswana target,Maize Farm,Maize Farm,historical,1932,7204.0,bags exported / lower-bound proxy,7204.0,bags exported / lower-bound proxy,Land Economy,Land Economy,1.609179043856266,,,11592.52583194054,,11592.52583194054,,yes,accepted_direct,4,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.,"Annual Report on the Social and Economic Progress of the People of Bechuanaland Protectorate, 1934",https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469189/469189_1934/469189_1934_opt.pdf,"Exports from the Bechuanaland Protectorate for the last three years: mealies exported in 1932 = 5,181 bags to the Union + 365 to Southern Rhodesia + 1,656 to Northern Rhodesia + 2 to other countries.",Botswana maize lower-bound export proxy from the 1934 Bechuanaland annual report.
Botswana,Botswana,Botswana,Botswana target,Botswana target,Maize Farm,Maize Farm,historical,1933,3019.0,bags exported / lower-bound proxy,3019.0,bags exported / lower-bound proxy,Land Economy,Land Economy,1.5672069456214257,,,4731.397768831084,,4731.397768831084,,yes,accepted_direct,4,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.,"Annual Report on the Social and Economic Progress of the People of Bechuanaland Protectorate, 1934",https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469189/469189_1934/469189_1934_opt.pdf,"Exports from the Bechuanaland Protectorate for the last three years: mealies exported in 1933 = 3,009 bags to the Union + 10 to other countries.",Botswana maize lower-bound export proxy from the 1934 Bechuanaland annual report.
Botswana,Botswana,Botswana,Botswana target,Botswana target,Maize Farm,Maize Farm,historical,1934,747.0,bags exported / lower-bound proxy,747.0,bags exported / lower-bound proxy,Land Economy,Land Economy,1.5263296025270783,,,1140.1682130877275,,1140.1682130877275,,yes,accepted_direct,4,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.,"Annual Report on the Social and Economic Progress of the People of Bechuanaland Protectorate, 1934",https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469189/469189_1934/469189_1934_opt.pdf,Exports from the Bechuanaland Protectorate for the last three years: mealies exported in 1934 = 464 bags to the Union + 283 to Northern Rhodesia.,Botswana maize lower-bound export proxy from the 1934 Bechuanaland annual report.
Botswana,Botswana,Botswana,Botswana target,Botswana target,Millet Farm,Millet Farm,historical,1932,3731.0,bags exported / lower-bound proxy,3731.0,bags exported / lower-bound proxy,Land Economy,Land Economy,1.609179043856266,,,6003.847012627729,,6003.847012627729,,yes,accepted_direct,6,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.,"Annual Report on the Social and Economic Progress of the People of Bechuanaland Protectorate, 1934",https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469189/469189_1934/469189_1934_opt.pdf,"Exports from the Bechuanaland Protectorate for the last three years: kaffir corn exported in 1932 = 2,049 bags to the Union + 326 to Southern Rhodesia + 1,206 to Northern Rhodesia + 150 to other countries.",Botswana millet/kaffir-corn lower-bound export proxy from the 1934 Bechuanaland annual report.
Botswana,Botswana,Botswana,Botswana target,Botswana target,Millet Farm,Millet Farm,historical,1933,14752.0,bags exported / lower-bound proxy,14752.0,bags exported / lower-bound proxy,Land Economy,Land Economy,1.5672069456214257,,,23119.436861807273,,23119.436861807273,,yes,accepted_direct,6,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.,"Annual Report on the Social and Economic Progress of the People of Bechuanaland Protectorate, 1934",https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469189/469189_1934/469189_1934_opt.pdf,"Exports from the Bechuanaland Protectorate for the last three years: kaffir corn exported in 1933 = 14,752 bags to the Union.",Botswana millet/kaffir-corn lower-bound export proxy from the 1934 Bechuanaland annual report.
Botswana,Botswana,Botswana,Botswana target,Botswana target,Millet Farm,Millet Farm,historical,1934,1681.0,bags exported / lower-bound proxy,1681.0,bags exported / lower-bound proxy,Land Economy,Land Economy,1.5263296025270783,,,2565.7600618480187,,2565.7600618480187,,yes,accepted_direct,6,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.,"Annual Report on the Social and Economic Progress of the People of Bechuanaland Protectorate, 1934",https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469189/469189_1934/469189_1934_opt.pdf,"Exports from the Bechuanaland Protectorate for the last three years: kaffir corn exported in 1934 = 1,531 bags to the Union + 150 to Southern Rhodesia.",Botswana millet/kaffir-corn lower-bound export proxy from the 1934 Bechuanaland annual report.
Limpopo,Northern Transvaal,Northern Transvaal,Limpopo target,Limpopo target,Iron Mine,Iron Mine,historical,1930,0.0,t output,0.0,t output,Mining,Iron Mine,1.3707865168539326,,,0.0,,0.0,,yes,accepted_with_bounded_fallback,2,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Northern Transvaal target observations use a bounded Limpopo proxy for the split northern state footprint.,Thabazimbi,https://www.britannica.com/place/Thabazimbi,superior-grade hematite was first discovered in 1919 and mined in 1931,Zero-output historical anchor immediately before the start of Thabazimbi mining.
Zimbabwe,Zambezi,Zambezi,Zimbabwe target,Zimbabwe target,Arable Land,Arable Land,historical,1911,132105.0,acres under crops,132105.0,acres,Mining,Land Economy,2.803127149204711,,,370307.1120456884,,314761.0452388351,,yes,accepted_with_bounded_fallback,2,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,1922 Encyclopædia Britannica/Rhodesia,https://en.wikisource.org/wiki/1922_Encyclop%C3%A6dia_Britannica/Rhodesia,"Agriculture section: In 1911 the area under crops in Southern Rhodesia was 132,105 acres.",Southern Rhodesia cropped-area anchor for the Zimbabwe target row.
Zimbabwe,Zambezi,Zambezi,Zimbabwe target,Zimbabwe target,Arable Land,Arable Land,historical,1919,215276.0,acres under crops,215276.0,acres,Mining,Land Economy,2.268917130438604,,,488443.4041723009,,415176.8935464557,,yes,accepted_with_bounded_fallback,2,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,1922 Encyclopædia Britannica/Rhodesia,https://en.wikisource.org/wiki/1922_Encyclop%C3%A6dia_Britannica/Rhodesia,"Agriculture section: At the end of 1919 the area under crops in Southern Rhodesia was 215,276 acres.",Southern Rhodesia cropped-area anchor for the Zimbabwe target row.
Zimbabwe,Zambezi,Zambezi,Zimbabwe target,Zimbabwe target,Maize Farm,Maize Farm,historical,1911,12700.5864,t output,12700.5864,t output,Land Economy,Land Economy,2.803127149204711,grain_t,1.0,35601.35854866013,35601.35854866013,30261.15476636111,30261.15476636111,yes,accepted_with_bounded_fallback,13,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,1911 Encyclopædia Britannica/Rhodesia,https://en.wikisource.org/wiki/1911_Encyclop%C3%A6dia_Britannica/Rhodesia,"Agriculture section: chief attention has been paid by farmers to the growing of maize, the annual produce being about half a million bushels.",Southern Rhodesia maize anchor converted from bushels to metric tons at 25.40117272 kg/bushel.
Zimbabwe,Zambezi,Zambezi,Zimbabwe target,Zimbabwe target,Wheat Farm,Wheat Farm,historical,1919,13432.0,bags output,13432.0,bags output,Land Economy,Land Economy,2.268917130438604,,,30476.09489605133,,25904.68066164363,,yes,accepted_with_bounded_fallback,1,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,1922 Encyclopædia Britannica/Rhodesia,https://en.wikisource.org/wiki/1922_Encyclop%C3%A6dia_Britannica/Rhodesia,"Agriculture section: the quantity of wheat produced in Mashonaland in 1919 was 13,432 bags.",Southern Rhodesia wheat anchor retained in source bag units because the bag weight is not specified in the cited text.
Zimbabwe,Zambezi,Zambezi,Zimbabwe target,Zimbabwe target,Livestock Ranch,Livestock Ranch,historical,1910,371000.0,head cattle,371000.0,head livestock,Land Economy,Land Economy,2.878199001329841,head_livestock_generic,0.02,1067811.829493371,21356.23658986742,907640.0550693654,18152.801101387307,yes,accepted_with_bounded_fallback,20,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,1922 Encyclopædia Britannica/Rhodesia,https://en.wikisource.org/wiki/1922_Encyclop%C3%A6dia_Britannica/Rhodesia,"Cattle-breeding section: In 1910 the total (European and native owned) was 371,000.",Southern Rhodesia cattle-population anchor for the Zimbabwe target row.
Zimbabwe,Zambezi,Zambezi,Zimbabwe target,Zimbabwe target,Coal Mine,Coal Mine,historical,1902,0.0,t output,0.0,t output,Mining,Coal Mine,1.8398215105584812,,,0.0,,0.0,,yes,accepted_with_bounded_fallback,5,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,Coal Deposits,https://www.geologicalsociety.org.zw/sites/default/files/news-attachments/Coal%20Deposits%20Lesley%20Jeffrey%20Nov21%20GSZ.pdf,Zimbabwe: 1903 – Hwange,Zero-output historical anchor immediately before the start of Hwange mining.
Zimbabwe,Zambezi,Zambezi,Zimbabwe target,Zimbabwe target,Coal Mine,Coal Mine,historical,1909,170000.0,t output,170000.0,t output,Mining,Coal Mine,1.6833040580168057,,,286161.689862857,,243237.43638342843,,yes,accepted_with_bounded_fallback,5,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,1911 Encyclopædia Britannica/Rhodesia,https://en.wikisource.org/wiki/1911_Encyclop%C3%A6dia_Britannica/Rhodesia,"Mining section: Rhodesia produced coal, 170,000 tons (1909).",Southern Rhodesia coal anchor using the tonnage reported in the 1911 Britannica text.
Zimbabwe,Zambezi,Zambezi,Zimbabwe target,Zimbabwe target,Coal Mine,Coal Mine,historical,1917,584954.0,t output,584954.0,t output,Mining,Coal Mine,1.5206640831058316,,,889518.5380690886,,756090.7573587253,,yes,accepted_with_bounded_fallback,5,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,1922 Encyclopædia Britannica/Rhodesia,https://en.wikisource.org/wiki/1922_Encyclop%C3%A6dia_Britannica/Rhodesia,"Mining section: coal output reached its highest level, 584,954 tons, in 1917.",Southern Rhodesia coal anchor using the tonnage reported in the 1922 Britannica text.
Zimbabwe,Zambezi,Zambezi,Zimbabwe target,Zimbabwe target,Coal Mine,Coal Mine,historical,1920,578492.0,t output,578492.0,t output,Mining,Coal Mine,1.4638103299709018,,,846802.5654055269,,719782.1805946978,,yes,accepted_with_bounded_fallback,5,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,1922 Encyclopædia Britannica/Rhodesia,https://en.wikisource.org/wiki/1922_Encyclop%C3%A6dia_Britannica/Rhodesia,"Mining section: in 1920 the coal output in Southern Rhodesia was 578,492 tons.",Southern Rhodesia coal anchor using the tonnage reported in the 1922 Britannica text.
Zimbabwe,Zambezi,Zambezi,Zimbabwe target,Zimbabwe target,Lead Mine,Lead Mine,historical,1909,965.0,t output,965.0,t output,Mining,Lead Mine,1.0,,,965.0,,820.25,,yes,accepted_with_bounded_fallback,1,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,1911 Encyclopædia Britannica/Rhodesia,https://en.wikisource.org/wiki/1911_Encyclop%C3%A6dia_Britannica/Rhodesia,"Mining section: the mineral wealth of Rhodesia includes lead, 965 tons (1909).",Southern Rhodesia lead anchor using the tonnage reported in the 1911 Britannica text.
Zimbabwe,Zambezi,Zambezi,Zimbabwe target,Zimbabwe target,Tobacco Plantation,Tobacco Plantation,historical,1920,1133.9809,t output,1133.9809,t output,Land Economy,Land Economy,2.2097371323836534,cashcrop_t,1.0,2505.7997021438346,2505.7997021438346,2129.9297468222594,2129.9297468222594,yes,accepted_with_bounded_fallback,33,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,1922 Encyclopædia Britannica/Rhodesia,https://en.wikisource.org/wiki/1922_Encyclop%C3%A6dia_Britannica/Rhodesia,"Agriculture section: the production of leaf tobacco in 1919-20 was about 2,500,000 pounds.",Southern Rhodesia tobacco anchor converted from pounds to metric tons.
Zimbabwe,Zambezi,Zambezi,Zimbabwe target,Zimbabwe target,Tobacco Plantation,Tobacco Plantation,historical,1933,12152.6468,t output,12152.6468,t output,Land Economy,Land Economy,1.5672069456214257,cashcrop_t,1.0,19045.712472643994,19045.712472643994,16188.855601747395,16188.855601747395,yes,accepted_with_bounded_fallback,33,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,"Annual Report on Tobacco Statistics, 1938",https://downloads.usda.library.cornell.edu/usda-esmis/files/2v23vt362/cj82kb71j/k3569765z/tobaccoest_Annual_Report_on_Tobacco_Statistics_1938__1909-38.pdf,"Table 3. Production of tobacco in specified countries, 1933-37: Southern Rhodesia = 26,792 (1933)",Historical tobacco-production anchor for the Zimbabwe/Southern Rhodesia row.
Zimbabwe,Zambezi,Zambezi,Zimbabwe target,Zimbabwe target,Tobacco Plantation,Tobacco Plantation,historical,1934,9618.8798,t output,9618.8798,t output,Land Economy,Land Economy,1.5263296025270783,cashcrop_t,1.0,14681.580981889743,14681.580981889743,12479.343834606281,12479.343834606281,yes,accepted_with_bounded_fallback,33,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,"Annual Report on Tobacco Statistics, 1938",https://downloads.usda.library.cornell.edu/usda-esmis/files/2v23vt362/cj82kb71j/k3569765z/tobaccoest_Annual_Report_on_Tobacco_Statistics_1938__1909-38.pdf,"Table 3. Production of tobacco in specified countries, 1933-37: Southern Rhodesia = 21,206 (1934)",Historical tobacco-production anchor for the Zimbabwe/Southern Rhodesia row.
Zimbabwe,Zambezi,Zambezi,Zimbabwe target,Zimbabwe target,Tobacco Plantation,Tobacco Plantation,historical,1935,10161.3763,t output,10161.3763,t output,Land Economy,Land Economy,1.486518460155693,cashcrop_t,1.0,15105.073450538554,15105.073450538554,12839.31243295777,12839.31243295777,yes,accepted_with_bounded_fallback,33,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,"Annual Report on Tobacco Statistics, 1938",https://downloads.usda.library.cornell.edu/usda-esmis/files/2v23vt362/cj82kb71j/k3569765z/tobaccoest_Annual_Report_on_Tobacco_Statistics_1938__1909-38.pdf,"Table 3. Production of tobacco in specified countries, 1933-37: Southern Rhodesia = 22,402 (1935)",Historical tobacco-production anchor for the Zimbabwe/Southern Rhodesia row.
Zimbabwe,Zambezi,Zambezi,Zimbabwe target,Zimbabwe target,Tobacco Plantation,Tobacco Plantation,historical,1936,10001.2582,t output,10001.2582,t output,Land Economy,Land Economy,1.4477457088725045,cashcrop_t,1.0,14479.27864237595,14479.27864237595,12307.386846019557,12307.386846019557,yes,accepted_with_bounded_fallback,33,national_fallback,partial_overlap,distinct_slot_supported,0.85,Zambezi target observations use a bounded Zimbabwe-wide fallback because many published series are national rather than split-state.,"Annual Report on Tobacco Statistics, 1938",https://downloads.usda.library.cornell.edu/usda-esmis/files/2v23vt362/cj82kb71j/k3569765z/tobaccoest_Annual_Report_on_Tobacco_Statistics_1938__1909-38.pdf,"Table 3. Production of tobacco in specified countries, 1933-37: Southern Rhodesia = 22,049 (1936)",Historical tobacco-production anchor for the Zimbabwe/Southern Rhodesia row.
Lesotho,Drakensberg,Drakensberg,Lesotho target,Lesotho target,Maize Farm,Maize Farm,historical,1934,36829.3523,t output,36829.3523,t output,Land Economy,Land Economy,1.5263296025270783,grain_t,1.0,56213.73065738873,56213.73065738873,56213.73065738873,56213.73065738873,yes,accepted_direct,11,state_localized,direct,distinct_slot_supported,1.0,Drakensberg target observations are treated as state-localized evidence.,Annual Report of the Colonies. Basutoland 1938,https://libsysdigi.library.illinois.edu/ilharvest/Africana/Books2011-05/469256/469256_1938/469256_1938_opt.pdf,"Statistics of Agricultural Production, 1934-8: Maize 1934 = 405,974 bags of 200 lb.","Historical maize-production anchor for Lesotho/Basutoland, converted from 200-lb bag totals."
